Company,ConfidenceScore,BuyPrice,SellPrice,Quantity
FLT,1.2091745037990045,17.85733331762489,18.43209663989179,73.604
CGF,0.8173419833779096,6.5708900844135005,6.15836781936015,135.21
CIA,0.6763424124360986,7.335634702633768,6.97229007913086,100.221
XRO,0.6584751955025179,87.05999755859375,90.91999816894531,8.221
RRL,0.5408819543148532,1.7549999952316284,2.2200000286102295,335.008
SEK,0.5156028443186663,23.309611913498802,25.025430365843782,24.044
SPK,0.4523989585696361,4.363252360544696,4.6100987550154295,112.704
ORA,0.4260702735682707,3.186392264932431,3.400767184422388,145.349
BKW,0.3973235189861066,22.869101322066967,22.670000076293945,18.885
WTC,0.3923899394724657,61.98499460209689,66.36968777765287,6.881
DOW,0.3908368453571713,3.1776922183094407,3.3248077362849315,133.694
REH,0.3384974363496737,15.693877317250582,17.625278808940834,23.445
NHF,0.3319657568733926,6.803847001339624,7.137658184908746,53.036
GOZ,0.3110911689074537,2.935891480673078,3.0032726316751805,115.18
SUL,0.3028028669335846,12.265664283168244,12.991210560391858,26.835
PMV,0.30061264124509085,26.11795716122561,26.743359274828574,12.511
MCY,0.3004530412231535,5.863526821136475,5.824371193231981,55.699
VCX,0.2932689978367779,1.941910506097699,1.9225880901655856,164.16
ANZ,0.290163928191657,22.57802199306387,22.829425811767578,13.97
PBH,0.2821306774541594,0.5501208041867596,0.4749244548274666,557.47
