Company,ConfidenceScore,BuyPrice,SellPrice,Quantity
WTC.AX,0.9611761446000142,78.20536804199219,75.60850524902344,18.436
ANZ.AX,0.8535776320932394,22.920000076293945,24.020000457763672,55.862
NAB.AX,0.5490588264544627,25.51000022888184,26.420000076293945,32.285
APA.AX,0.5287101484417688,9.74942111968994,9.699999809265137,81.345
HVN.AX,0.4269047307554539,3.1151232719421387,3.493596076965332,205.564
MTS.AX,0.4152944878199612,3.4846932888031006,3.5914666652679443,178.765
RMS.AX,0.3565849347527201,1.4079999923706057,1.2701537609100342,379.885
SFR.AX,0.3269211303777142,6.179999828338623,5.96999979019165,79.35
ANN.AX,0.3075423123542797,25.836389541625977,26.71136474609375,17.855
MP1.AX,0.2983181446192483,7.420000076293945,9.479999542236328,60.307
SOL.AX,0.2899733769095232,31.790000915527344,30.950000762939453,13.682
BKW.AX,0.2880924158097308,25.903751373291016,24.861703872680664,16.682
WHC.AX,0.2863271235534773,5.868750095367432,6.253125190734863,73.183
COL.AX,0.2686711048116922,17.560129165649414,17.59939193725586,22.95
ALU.AX,0.2484411717436253,36.87664413452149,35.64411163330078,10.106
NEC.AX,0.2476138740212477,1.9502487182617188,1.9307461977005005,190.448
DEG.AX,0.24553191998819668,1.284999966621399,1.475000023841858,286.613
IGO.AX,0.2303258763954695,14.970006942749023,15.227087020874023,23.079
MCY.AX,0.2209599108598589,5.804793357849121,5.922260284423828,57.098
CSL.AX,0.218322699414143,285.1206359863281,260.91143798828125,1.149
