Company,ConfidenceScore,BuyPrice,SellPrice,Quantity
FBU,0.8630128669489506,4.413190810225924,4.374563187593238,246.592
WOW,0.7624538052204705,37.62087838023348,37.89670690263598,25.556
NHF,0.6009646523373907,7.952549308537395,8.40417586797103,95.292
ALQ,0.5237460673313349,11.997015161008116,11.489999771118164,55.051
SGM,0.4958984431007239,14.175999545996538,15.022622836052491,44.112
STO,0.4507950197039143,6.996418004575047,7.192946903289199,81.249
BSL,0.4338953398643805,19.011821146995825,20.395217985257617,28.779
ABC,0.4238508417585399,1.590000033378601,2.4600000381469727,336.148
ILU,0.3908786798018591,11.100820886612691,11.917937140265865,44.402
PLS,0.3436936336307481,4.610586866857804,4.727064862473993,94.001
CIA,0.3422264355355716,6.117938886694799,6.190000057220459,70.538
IPL,0.3408688900278687,2.8608088333781314,2.677794188634848,150.25
EVT,0.3286219048383095,11.257563085683811,12.152268779563,36.81
ARG,0.3262250958363589,8.475838903600724,8.515033620061473,48.534
CPU,0.32478917166092,21.15168038479239,22.29288679342231,19.363
RRL,0.3165284156573896,2.069999933242798,1.9850000143051147,192.822
AWC,0.3148043556929217,1.440000057220459,1.4149999618530273,275.672
DRR,0.2900330227663912,4.33444314017525,4.4211324716903695,84.378
CSR,0.2861317832931874,5.101869072171401,5.059999942779541,70.722
ORG,0.279735283516668,8.05880647257505,8.254171397559888,43.772
