Company,ConfidenceScore,BuyPrice,SellPrice,Quantity
LYC.AX,0.8648903976832898,6.369999885559082,7.239999771118164,206.243
JHX.AX,0.5314853382196619,32.689998626708984,37.43000030517578,24.696
BSL.AX,0.4263657395666342,19.81221389770508,18.883363723754883,32.689
WOW.AX,0.4086732758402817,38.92120742797852,37.55192184448242,15.95
IPL.AX,0.4085392075430347,3.120882511138916,2.83191180229187,198.845
AFI.AX,0.3952694173246127,7.168058395385742,6.981747627258301,83.762
CHC.AX,0.3633205814434043,10.881424903869627,11.273548126220703,50.718
WES.AX,0.3433120208181258,51.09994125366211,50.02105712890625,10.205
VEA.AX,0.3261535175968297,3.114733457565308,3.075799465179444,159.059
SGM.AX,0.3239657211888967,16.174423217773438,14.166155815124512,30.425
MEZ.AX,0.3174694191399187,4.705925464630127,4.960299968719482,102.474
PDN.AX,0.3146758405189754,0.6349999904632568,0.6399999856948853,752.744
SDF.AX,0.3095130921698387,5.905594348907471,5.797325134277344,79.611
CGF.AX,0.3076386317602536,6.168190002441406,5.883352756500244,75.76
CSR.AX,0.305078737084348,4.928597927093506,5.130747318267822,94.026
WEB.AX,0.2879748208432132,7.239999771118164,7.329999923706055,60.419
SUN.AX,0.2873975014263148,12.199515342712402,11.876154899597168,35.785
EML.AX,0.2851787360137692,0.5550000071525574,0.6349999904632568,780.516
PMV.AX,0.2779222804955301,26.53489112854004,24.61897850036621,15.91
MP1.AX,0.2745220410735206,4.340000152587891,5.429999828338623,96.083
