Company,ConfidenceScore,BuyPrice,SellPrice,Quantity
WTC,0.9311651166580719,57.27202671169926,61.98499460209689,22.73
ILU,0.6548235991948421,10.819251296237207,10.18405648613362,84.612
SDF,0.4755314256289945,5.299582752859636,5.423304457304386,125.443
MTS,0.4752245312064809,3.97973323624677,3.6982398816802737,166.937
IPL,0.4412245812734761,3.3520588976795933,3.0630884598508414,184.016
SEK,0.4361511831396591,24.25022624030107,23.309611913498802,25.144
CNU,0.4020664013130259,7.616133598941703,7.0858063272591885,73.802
TWE,0.3701617728094658,13.230958040275455,12.489455196412033,39.112
ALD,0.3550037159422168,30.100883632381493,29.727832794189453,16.488
QUB,0.3330468541486037,2.950740778141383,2.9663548886586497,157.791
NAB,0.3236004497236504,29.51656406330723,27.538449387500155,15.327
MIN,0.2677071337733676,86.43288629103044,80.27929327878685,4.33
APX,0.2528041191461199,2.6500000953674316,2.7699999809265137,133.366
NWL,0.23664673851782045,13.330410368270725,13.021694494990815,24.818
JBH,0.23158729307387568,42.18121525729063,41.69069321879302,7.675
QBE,0.21658253048588016,12.924772314024116,14.119008281281642,23.427
BSL,0.21276970896962588,18.921872925726802,19.38731485040916,15.72
CSL,0.2106149431571631,299.6060726286523,277.9839278582602,0.983
ORG,0.20945719819320563,6.842898842648729,7.980660413865405,42.792
DHG,0.2081559458686336,3.0563847052773436,3.215053796974549,95.211
